HomePrice,Ratio
190000,0.4535
234500,0.4807
175000,0.4855
181000,0.4881
183000,0.479
112500,0.6416
120000,0.7288
235000,0.4038
216000,0.4287
190000,0.5598
300000,0.3541
217000,0.493
172000,0.4917
222500,0.4327
174900,0.4259
105000,0.7661
241000,0.3432
230000,0.6853
230000,0.3302
240000,0.4972
183000,0.5299
188000,0.5816
180000,0.5888
215000,0.5502
235000,0.5065
200000,0.5244
260000,0.5011
155000,0.4813
99900,0.7163
160000,0.6842
227000,0.4563
350000,0.3695
179900,0.4688
185000,0.5647
315000,0.3747
160000,0.5502
235000,0.4622
235000,0.4966
240000,0.4505
136000,0.4635
145000,0.6358
165000,0.4414
168500,0.6429
220000,0.5411
175000,0.6286
269900,0.4957
90000,0.625
158000,0.6417
280000,0.3669
350000,0.3829
100000,0.693
165000,0.5877
135000,0.5938
105075,0.7326
270000,0.3609
320000,0.3927
305000,0.4707
170000,0.4706
107500,0.6449
157000,0.5023
138000,0.5949
169000,0.6682
118000,0.6687
90100,0.7509
180000,0.4538
170000,0.5874
170000,0.662
177000,0.4874
295000,0.4645
300000,0.4155
135000,0.5524
277000,0.315
305000,0.6099
270000,0.625
158000,0.5876
185000,0.4443
213000,0.5013
285000,0.485
195000,0.5339
165000,0.6011
167000,0.6108
168000,0.5662
220000,0.4936
180000,0.6413
175000,0.5322
162000,0.5374
149900,0.5498
169000,0.6348
190000,0.5662
164700,0.4521
190000,0.6081
150000,0.4473
116000,0.6062
183000,0.5904
196000,0.4721
260000,0.4769
250000,0.4313
285000,0.4762
272000,0.3852
209000,0.4809
220000,0.6551
148000,0.7124
180000,0.6007
150000,0.4608
225000,0.3828
125000,0.5785
110000,0.6445
285000,0.3378
229000,0.4487
205000,0.5205
159900,0.4557
230000,0.5318
165000,0.5562
177000,0.5734
165000,0.6728
286000,0.3916
265000,0.5146
133500,0.5378
293000,0.4318
194900,0.5646
184000,0.4295
225000,0.4215
270000,0.4555
130000,0.5686
285000,0.4164
245000,0.4641
125000,0.6416
180000,0.4281
232000,0.3006
180000,0.5009
204000,0.4439
205000,0.3521
288000,0.3375
230000,0.3026
115000,0.5266
230000,0.4942
180000,0.5953
215000,0.525
180200,0.6042
170000,0.4853
155000,0.4673
260000,0.4206
155000,0.5916
140000,0.6262
284900,0.4833
216000,0.5109
170000,0.4872
170000,0.6007
126000,0.6557
245000,0.4594
150000,0.6392
250000,0.4363
269000,0.5191
290000,0.3862
130000,0.6602
219900,0.4273
265000,0.4269
178000,0.4735
205000,0.4028
275000,0.4229
227000,0.4359
145000,0.6405
150000,0.537
142000,0.6633
168000,0.6163
189520,0.5861
171000,0.621
235000,0.4514
170000,0.6243
185000,0.4998
163000,0.6064
185000,0.5272
160000,0.5499
268000,0.5757
265000,0.738
425000,0.4714
300000,0.6331
300000,0.6314
214000,0.435
235000,0.4089
289000,0.7479
190000,0.3907
220000,0.4916
230000,0.6741
280000,0.3554
127000,0.6869
139900,0.5536
128900,0.6154
195000,0.5427
270000,0.3598
125000,0.7484
250000,0.3758
115000,0.6647
159000,0.5217
168000,0.5602
165000,0.4744
210900,0.4908
245000,0.4032
91500,0.7662
145000,0.68
180000,0.266
125000,0.729
160000,0.6015
147000,0.6985
187740,0.6338
125150,0.6623
210000,0.469
171000,0.5886
137176,0.5653
192000,0.4863
117500,0.743
150000,0.5877
215000,0.4638
235000,0.3361
280000,0.4022
128000,0.6018
72000,0.7004
209000,0.3555
133000,0.5286
230000,0.4787
205000,0.4714
25000,0.5442
200000,0.3702
138000,0.635
279900,0.3902
145000,0.5469
120000,0.5787
178900,0.4452
105000,0.6811
229000,0.4166
120000,0.644
144000,0.6584
275750,0.376
140000,0.7463
285000,0.5553
185500,0.4246
275000,0.625
279900,0.3068
280000,0.3067
289900,0.3282
137500,0.5724
135000,0.5766
365000,0.4746
110000,0.5006
215000,0.4492
175000,0.602
175000,0.5257
164900,0.6324
108000,0.6537
440500,0.4728
390000,0.5403
225000,0.6401
195000,0.5702
169900,0.6336
145000,0.6026
166000,0.5252
165000,0.5706
147500,0.7544
325123,0.611
239900,0.4199
203000,0.5141
239000,0.436
199000,0.5291
190000,0.5986
285000,0.6708
132000,0.5238
140000,0.5211
285000,0.2646
108300,0.6163
200000,0.3828
40000,0.3987
157500,0.4803
130000,0.5989
75000,0.4579
55000,0.6244
315000,0.3956
280000,0.3965
220000,0.5269
170000,0.4111
270000,0.2855
120000,0.6125
125000,0.5824
217500,0.3565
200000,0.3364
225000,0.3919
237397,0.5766
104000,0.6952
170000,0.4704
165000,0.5896
145000,0.5336
150000,0.6014
92000,0.6144
278000,0.6218
282500,0.525
249900,0.2695
254000,0.4148
258000,0.261
100000,0.7056
208000,0.4546
350000,0.4378
350000,0.3457
165000,0.5072
239000,0.6319
150000,0.5809
150000,0.7434
150000,0.3321
155000,0.5255
320000,0.505
157000,0.6221
169000,0.6237
165500,0.6186
169900,0.5749
165000,0.6052
180000,0.5351
185000,0.5206
159000,0.5123
138000,0.5542
170000,0.4771
145000,0.5603
139900,0.7533
133000,0.7315
144000,0.7103
240000,0.461
215000,0.4275
245000,0.3921
135000,0.6931
160000,0.5573
220000,0.4291
320000,0.4434
306000,0.5646
290000,0.4925
180000,0.5608
195000,0.5082
167000,0.6814
195000,0.5416
138500,0.71
162000,0.7089
163000,0.4988
142140,0.635
230000,0.2726
315000,0.3112
260000,0.3538
215000,0.4317
171000,0.6167
159000,0.6321
150000,0.66
255000,0.5021
362000,0.4596
197000,0.5749
369000,0.4382
260000,0.4861
232000,0.4177
170000,0.6428
197000,0.6913
235000,0.4453
176000,0.5292
192000,0.4602
196000,0.5349
198000,0.457
127500,0.6947
302000,0.3498
230000,0.5605
240000,0.5948
210000,0.7361
180000,0.5349
218000,0.5761
260000,0.551
200000,0.5365
169900,0.7402
125000,0.5172
124900,0.4957
116000,0.5292
118000,0.5227
239900,0.4621
250000,0.5877
208000,0.5254
190000,0.4874
100000,0.6156
98000,0.6313
105000,0.5964
178900,0.5359
190000,0.6417
173000,0.5701
262500,0.4823
245000,0.3098
175000,0.5513
135000,0.7221
178000,0.6396
250000,0.3673
112000,0.5349
90000,0.6621
214000,0.4413
306000,0.7157
139000,0.7221
169900,0.5615
250000,0.3955
378000,0.5088
169900,0.587
149900,0.6941
176000,0.6775
179250,0.6849
139500,0.6741
275000,0.4904
189900,0.4885
272000,0.2759
269900,0.5157
147900,0.6014
115000,0.6038
190000,0.479
205000,0.4794
200000,0.3811
159900,0.6307
140000,0.58
250000,0.4788
190000,0.4011
118000,0.7267
200000,0.4656
125000,0.7534
192000,0.4638
165000,0.6072
290000,0.3633
179000,0.7325
250000,0.4326
160000,0.5895
164900,0.6019
240000,0.614
149000,0.6274
144000,0.6268
157000,0.6605
185000,0.3649
230000,0.5629
176650,0.5378
215000,0.445
188500,0.6272
205000,0.4909
149500,0.6816
184000,0.6315
194000,0.5308
232900,0.3589
160000,0.6394
250000,0.4216
139000,0.4613
125000,0.5173
160000,0.6536
108500,0.5914
117000,0.5777
155000,0.5893
166000,0.5243
148000,0.5961
135000,0.5039
219000,0.467
138000,0.4985
164900,0.5176
170000,0.5999
165000,0.5771
100000,0.7474
185000,0.4772
155000,0.5423
119900,0.6691
139000,0.6231
125000,0.6969
156000,0.59
166000,0.5471
215000,0.3636
175000,0.5108
134000,0.6577
163500,0.5442
144900,0.6876
265000,0.5564
166000,0.5148
140000,0.6212
170000,0.553
169000,0.528
142000,0.6437
135500,0.6185
148000,0.5252
185000,0.558
95000,0.625
135000,0.6374
155000,0.4812
180000,0.5137
138500,0.5857
167000,0.5087
145000,0.588
155000,0.5795
123000,0.6436
152900,0.5245
154500,0.5528
150000,0.4881
115000,0.7628
141000,0.5686
186000,0.4295
140000,0.6507
169900,0.5109
133000,0.6988
135900,0.6015
135000,0.4842
148000,0.4627
105000,0.5297
110500,0.5035
92000,0.6052
140000,0.5264
125900,0.5153
120000,0.5399
84900,0.6354
135000,0.5039
137000,0.499
105000,0.5315
107000,0.5216
105000,0.6226
105000,0.554
115000,0.4918
100000,0.6202
104000,0.5315
110000,0.6987
90000,0.6546
97900,0.5443
109000,0.5099
89000,0.6028
95000,0.6095
89900,0.6194
89000,0.6253
93000,0.6021
101000,0.5499
93000,0.5944
106500,0.5183
100000,0.5566
123000,0.488
100000,0.6042
119900,0.4981
112000,0.5005
116000,0.5173
125000,0.4441
70000,0.723
84900,0.6495
100000,0.5509
85000,0.7343
105000,0.5374
107000,0.592
108000,0.5675
115000,0.5272
110000,0.5381
105000,0.5509
90000,0.6171
100000,0.7702
115000,0.6631
121000,0.4814
94000,0.6563
145000,0.5604
159000,0.3966
139900,0.5228
140000,0.462
103000,0.6973
146000,0.4767
107000,0.6112
150000,0.4159
119900,0.5214
117000,0.6358
143000,0.4113
140000,0.5395
125500,0.485
135000,0.4628
130000,0.4511
113000,0.527
118000,0.5826
135000,0.5017
135000,0.5492
105000,0.672
103000,0.5871
129900,0.5244
120000,0.5055
175000,0.4758
155000,0.7431
235000,0.4533
240000,0.3687
177900,0.5371
230000,0.4162
165000,0.614
215000,0.4349
150000,0.6226
180000,0.5169
164000,0.316
164000,0.316
216000,0.4925
107500,0.5978
149000,0.4742
189000,0.509
150000,0.6066
114900,0.5795
131000,0.5184
150000,0.4806
137000,0.7068
159500,0.3594
40000,0.608
235000,0.2756
285000,0.4293
181845,0.3086
310000,0.5377
290000,0.5308
143000,0.7056
159900,0.5837
205000,0.6758
145000,0.6267
165000,0.5455
325000,0.3951
235000,0.5995
150000,0.5317
124000,0.7403
164000,0.5312
174900,0.5681
132000,0.6348
175000,0.5646
158000,0.62
160000,0.6122
115000,0.5835
132900,0.6131
190000,0.5179
125000,0.7464
110000,0.6562
132000,0.5269
128000,0.4923
151500,0.6259
213000,0.5668
242000,0.5345
139000,0.5996
175000,0.5687
240000,0.4358
177900,0.5353
265000,0.548
118000,0.7497
165000,0.5325
326000,0.5691
95000,0.6765
189000,0.5323
187000,0.5465
220000,0.5268
220000,0.6806
132000,0.5235
185000,0.5212
127000,0.7631
160000,0.5706
155000,0.5051
150000,0.484
150000,0.5876
145000,0.6398
169000,0.5575
160000,0.5633
157500,0.5973
121000,0.6886
148000,0.7696
220000,0.4797
180000,0.4385
105000,0.644
190000,0.4887
300000,0.4668
175000,0.5934
113200,0.5917
135000,0.7572
121000,0.5445
167000,0.4038
250000,0.4609
95000,0.6574
215000,0.5197
121500,0.5552
220000,0.5626
156000,0.71
185000,0.4953
124772,0.7291
160000,0.488
135000,0.5194
234900,0.5523
180000,0.4338
210000,0.3665
169900,0.499
169000,0.4641
225000,0.3737
148000,0.5284
130000,0.5884
158000,0.4803
147000,0.5121
160000,0.4549
184900,0.4699
131500,0.5544
161750,0.4453
141500,0.4991
160000,0.5864
214500,0.4558
132000,0.4906
138000,0.7547
230000,0.4801
224000,0.4607
185000,0.5971
165000,0.3813
128900,0.6488
240000,0.52
135000,0.5159
145000,0.4566
12000,0.71
253000,0.4469
138000,0.4561
116000,0.5522
135000,0.4547
130000,0.5866
103000,0.6125
85000,0.7693
135000,0.5664
112000,0.581
138000,0.4886
129000,0.5882
190000,0.5043
140000,0.6278
135000,0.5313
113900,0.6095
115000,0.6459
120000,0.6791
249000,0.4197
132500,0.6525
160000,0.6552
138000,0.5969
147000,0.6324
147500,0.5485
90000,0.6152
91900,0.4962
90000,0.5178
77320,0.5849
71000,0.6339
80000,0.5746
165000,0.4588
132500,0.39
92000,0.4784
130000,0.4315
90000,0.5221
182000,0.4854
150000,0.4733
110000,0.689
159000,0.4682
279000,0.292
110000,0.6389
57500,0.4772
230000,0.3606
115000,0.6116
253000,0.4015
200000,0.5083
100000,0.6609
140000,0.4559
265000,0.6886
124900,0.6291
216000,0.4544
177720,0.4245
345000,0.3201
165000,0.5968
119900,0.7262
235000,0.4269
137500,0.5662
155000,0.5073
110000,0.7511
280000,0.5014
175000,0.4725
290000,0.4386
178000,0.7108
167000,0.4259
167000,0.4259
181900,0.3691
114000,0.6401
270000,0.4648
190000,0.5728
185000,0.5202
215000,0.5016
223000,0.4693
195500,0.6293
219900,0.46
180000,0.5035
193000,0.5706
194000,0.4033
235000,0.5326
137000,0.7241
136500,0.6641
300000,0.4382
145700,0.6465
289000,0.4733
199000,0.7285
173400,0.709
140000,0.717
250000,0.4568
228000,0.3307
169000,0.4757
186500,0.5303
140000,0.5416
175000,0.6602
126800,0.6119
350000,0.3304
140000,0.6076
250000,0.4625
270000,0.2932
192000,0.5167
175000,0.495
145000,0.5832
199000,0.468
147500,0.6332
195500,0.4891
169850,0.5904
165000,0.5408
130125,0.7632
307600,0.4112
140000,0.6536
192500,0.5267
160000,0.6083
180000,0.484
325000,0.3633
175000,0.5846
160000,0.614
155000,0.6407
165000,0.5292
174000,0.5685
149000,0.6376
169600,0.5834
174070,0.5734
195000,0.4216
175000,0.6321
159000,0.6385
140000,0.3727
295000,0.4977
144900,0.6646
146000,0.5113
95000,0.616
206000,0.4573
118000,0.5254
163000,0.6387
167500,0.6244
165500,0.4322
157000,0.7225
165000,0.6324
203500,0.5142
245000,0.3628
245000,0.3628
245000,0.3628
242000,0.3673
93500,0.6126
101000,0.5465
80000,0.7228
103500,0.5738
78500,0.7561
95000,0.6265
91500,0.5969
121000,0.4832
108000,0.5424
139900,0.5806
180000,0.5587
115000,0.3029
149000,0.5145
130000,0.5825
111000,0.5091
95000,0.6364
84000,0.6653
150000,0.6242
161000,0.3732
185000,0.5912
147000,0.4379
128000,0.6271
129500,0.5399
105000,0.6155
120000,0.5469
97000,0.5412
149000,0.3557
136000,0.4402
137000,0.6935
85000,0.7344
95000,0.7704
181000,0.6186
177000,0.562
185000,0.4539
100000,0.6412
90000,0.6818
130000,0.4963
180000,0.5396
181000,0.5248
180000,0.5391
190000,0.515
157000,0.5881
190000,0.4598
218000,0.417
134700,0.4798
109900,0.6599
88000,0.7084
175000,0.5337
260000,0.388
173000,0.5206
139000,0.5876
149000,0.5996
139900,0.6141
212000,0.4584
150000,0.5833
166000,0.5897
165000,0.5705
159000,0.5659
110000,0.6894
157900,0.5644
122500,0.6692
159000,0.6224
178000,0.5221
128000,0.6914
157500,0.534
139900,0.5213
125000,0.6279
325000,0.3128
159900,0.5896
160000,0.4934
215000,0.7062
149500,0.7712
120000,0.6983
129000,0.6683
150000,0.5882
125000,0.6611
140000,0.5599
128000,0.59
144000,0.6453
225900,0.5849
160000,0.5606
120000,0.7089
165000,0.4596
195000,0.5675
139000,0.5246
134000,0.569
195000,0.429
240000,0.4439
150000,0.66
165000,0.5798
142000,0.5792
163000,0.5812
161750,0.5971
140000,0.5201
173600,0.5246
150000,0.4966
175000,0.4927
137000,0.6835
152000,0.5567
191000,0.4975
165000,0.5607
169000,0.5732
117000,0.6464
242000,0.3909
215000,0.523
170000,0.5277
165000,0.5227
141100,0.5341
197900,0.4215
180000,0.5641
170500,0.6058
162000,0.5072
190000,0.4387
141000,0.529
140000,0.5198
154000,0.5148
216000,0.4607
269000,0.6074
182000,0.4442
171000,0.5506
173500,0.4557
180000,0.4415
182900,0.4557
180000,0.5532
136000,0.5729
237000,0.4596
235000,0.6117
275000,0.5293
175000,0.5017
175000,0.5679
182500,0.524
152000,0.5515
145000,0.5928
153000,0.4936
107000,0.7487
173000,0.4761
178300,0.4744
185000,0.4564
307000,0.5653
294000,0.612
294900,0.607
163000,0.532
199000,0.4456
162000,0.5235
160000,0.5884
174000,0.5168
140000,0.6289
191000,0.5081
216500,0.3917
175000,0.5347
163000,0.5493
199000,0.4857
175000,0.5614
185000,0.5195
200000,0.4826
227000,0.4529
127500,0.5547
219000,0.4386
193000,0.4587
123000,0.5756
159000,0.4916
198000,0.4923
127000,0.4708
159000,0.5604
150000,0.5523
133500,0.5021
160000,0.5651
153000,0.5338
205000,0.4697
168000,0.4807
170000,0.5589
172000,0.4625
111000,0.6533
150000,0.5379
112900,0.6411
152900,0.4811
125000,0.6216
120000,0.7038
215000,0.3571
140000,0.6571
159000,0.6204
159000,0.6626
162000,0.5143
166000,0.5898
129900,0.5317
154900,0.5938
165000,0.5776
157000,0.609
155000,0.6418
145000,0.596
145000,0.6353
163000,0.4348
159900,0.5468
208900,0.4754
165000,0.4808
122500,0.6877
85000,0.3814
215000,0.4877
228000,0.5522
249000,0.4916
330000,0.5035
229000,0.5689
280000,0.5304
270000,0.5146
240000,0.5935
142000,0.5985
155000,0.5712
125000,0.7333
195000,0.4628
140000,0.5925
182000,0.4446
219000,0.5218
117500,0.7317
145000,0.5631
165000,0.4803
185000,0.4636
150000,0.6021
164950,0.5527
163000,0.5409
142500,0.6273
135000,0.6667
153000,0.6249
143000,0.6301
200000,0.4254
179900,0.5109
145000,0.2979
145000,0.4265
193000,0.4967
192000,0.4886
150000,0.5596
167000,0.483
138000,0.7391
140500,0.6254
135000,0.6274
180000,0.5251
160000,0.5525
169900,0.5818
168900,0.6199
118000,0.5646
205000,0.4704
183000,0.503
135000,0.6298
201500,0.4765
150000,0.5439
165900,0.4663
347000,0.4481
145000,0.5496
134900,0.5181
150000,0.5107
140000,0.5391
195000,0.4536
169000,0.569
155000,0.5287
162500,0.5553
163000,0.7316
189900,0.7202
167900,0.7439
115000,0.6637
142000,0.5719
152250,0.6405
149000,0.5053
120000,0.5739
151000,0.6251
150000,0.5834
170000,0.5107
106000,0.7364
145000,0.5748
147000,0.557
165000,0.4836
153900,0.5962
255000,0.2701
